system_code,location_code,location_name,system_code2,Managed_By_Name,Location_Type_Description,Location_Category_Description,Grades_Text,Grades_Final_Text,Open_Date,Status_Descriptions,Primary_Building_Code,Primary_Address_Line_1,City,State_Code,Zip,Borough_Block_Lot,Census_Tract,Community_District,Council_District,NTA,NTA_Name,Principal_Name,Principal_Title,Principal_Email,Principal_Phone_Number,Fax_Number,Geographical_District_Code,Administrative_District_Code,Superintendent_District_Name,Superintendent,Superintendent_Email,Superintendent_Location,tier_3_support_location_code,tier_2_support_location_code,longitude,latitude,Column3
19K510,K510,World Academy for Total Community Health High Scho,331900011510,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep  8 2004,Open,K435,400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,3037880001,115600,305,42,BK85,East New York (Pennsylvania Ave),SABY MALARY,Principal,SMalary@schools.nyc.gov,718-688-7980,718-922-0709,19,19,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR11,-73.895122,40.666868,
19K557,K557,Brooklyn Gardens Elementary School,331900010557,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 2013,Open,K174,574 DUMONT AVENUE,BROOKLYN,NY,11207,3038020015,113000,305,42,BK85,East New York (Pennsylvania Ave),Ciani Espada,Principal,CEspada@schools.nyc.gov,718-495-7012,718-495-7018,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.897604,40.665446,
19K583,K583,Multicultural High School,331900011583,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2007,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,3040940001,118000,305,37,BK99,park-cemetery-etc-Brooklyn,PETER NG A FOOK,Principal,PNgAFook@schools.nyc.gov,718-827-2796,718-827-3970,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.869305,40.693002,
19K615,K615,Transit Tech Career and Technical Education High S,331900011615,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 1941,Open,K615,1 WELLS STREET,BROOKLYN,NY,11208,3041550075,119600,305,37,BK82,East New York,Marlon Bynum,Principal,MBynum@schools.nyc.gov,718-647-5204,718-647-4458,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.875328,40.67878,
19K618,K618,Academy of Innovative Technology,331900011618,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2008,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,3040940001,118000,305,37,BK99,park-cemetery-etc-Brooklyn,Meghan Drysdale,Principal,MDrysdale@schools.nyc.gov,718-827-2469,718-827-4013,19,19,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR11,-73.869305,40.693002,
19K639,K639,Brooklyn Lab School,331900011639,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2008,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,3040940001,118000,305,37,BK99,park-cemetery-etc-Brooklyn,Gerard Henry,Principal,GHenry3@schools.nyc.gov,718-235-3592,718-235-4028,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.869305,40.693002,
19K654,K654,Van Siclen Community Middle School,331900010654,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2013,Open,K166,800 VAN SICLEN AVE,BROOKLYN,NY,11207,3043490050,110400,305,42,BK82,East New York,Kiesha Kemp,Principal,KKemp3@schools.nyc.gov,718-927-4701,718-927-4707,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.885704,40.659934,
19K659,K659,Cypress Hills Collegiate Preparatory School,331900011659,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 2008,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,3040940001,118000,305,37,BK99,park-cemetery-etc-Brooklyn,Anthony Stipanov,Principal,AStipanov@schools.nyc.gov,718-647-1672,718-647-6719,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.869305,40.693002,
19K660,K660,W. H. Maxwell Career and Technical Education High,331900011660,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 1913,Open,K660,145 Pennsylvania Avenue,Brooklyn,NY,11207,3037040001,114400,305,37,BK85,East New York (Pennsylvania Ave),John Rullan,Principal,JRullan@schools.nyc.gov,718-345-9100,718-345-5470,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.895976,40.673766,
19K661,K661,Vista Academy,331900010661,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2013,Open,K302,350 LINWOOD STREET,BROOKLYN,NY,11208,3039690001,117000,305,37,BK82,East New York,Bernard Addo,Principal,BAddo@schools.nyc.gov,718-647-0913,718-647-0919,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.884211,40.677112,
19K662,K662,Liberty Avenue Middle School,331900010662,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2013,Open,K302,350 LINWOOD STREET,BROOKLYN,NY,11208,3039690001,117000,305,37,BK82,East New York,Kaia Nordtvedt,Principal,KNordtvedt@schools.nyc.gov,718-647-1301,718-647-1307,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.884211,40.677112,
19K663,K663,School of the Future Brooklyn,331900010663,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2013,Open,K174,574 DUMONT AVENUE,BROOKLYN,NY,11207,3038020015,113000,305,42,BK85,East New York (Pennsylvania Ave),Zetelia Valmon,Principal,zvalmon@schools.nyc.gov,718-345-5190,718-345-5196,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.897604,40.665446,
19K677,K677,East New York Elementary School of Excellence,331900010677,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 2009,Open,K072,605 SHEPHERD AVENUE,BROOKLYN,NY,11208,3040690001,116400,305,42,BK82,East New York,Janet Huger,Principal,JHuger@schools.nyc.gov,718-272-6075,718-272-6257,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.879131,40.669358,
19K678,K678,East New York Middle School of Excellence,331900010678,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2009,Open,K072,605 SHEPHERD AVENUE,BROOKLYN,NY,11208,3040690001,116400,305,42,BK82,East New York,MALIK SMALL,Principal,MSmall2@schools.nyc.gov,718-257-4061,718-257-4738,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.879131,40.669358,
19K683,K683,School for Classics High School,331900011683,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2009,Open,K218,370 Fountain Avenue,Brooklyn,NY,11208,3042780001,111800,305,42,BK82,East New York,Nicole Tancredi,Principal,NTancredi@schools.nyc.gov,718-277-1069,718-277-1873,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.874537,40.67002,
19K760,K760,Highland Park Community School,331900010760,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2014,Open,K171,528 RIDGEWOOD AVENUE,BROOKLYN,NY,11208,3041340020,118400,305,37,BK83,Cypress Hills-City Line,Tashica Mitchell,Principal,TMitchell3@schools.nyc.gov,718-235-1785,718-235-4190,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.869434,40.685852,
19K764,K764,The Urban Assembly School for Collaborative Health,331900011764,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2014,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,3040940001,118000,305,37,BK99,park-cemetery-etc-Brooklyn,Judie Cherenfant,I.A. Principal,JCherenfant@schools.nyc.gov,718-277-1572,718-277-6106,19,19,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR09,-73.869305,40.693002,
19K907,K907,Legacy School of the Arts,331900010907,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2018,Open,K190,590 SHEFFIELD AVENUE,BROOKLYN,NY,11207,3038380018,112800,305,42,BK85,East New York (Pennsylvania Ave),FALYN WIGGAN,Principal,fwiggan2@schools.nyc.gov,929-397-2967,929-397-2969,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.894877,40.662243,
19K935,K935,M.S. 935,331900010935,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2021,Open,K667,76 Dinsmore Place,Brooklyn,NY,11208,3041420032,1178,305,37,BK63,Crown Heights South,Jermaine Lewis,Principal,JLewis18@schools.nyc.gov,,,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.875152,40.680655,
19K938,K938,P.S. 938,331900010938,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE",,Jul  1 2020,Open,K667,76 Dinsmore Place,Brooklyn,NY,11208,3041420032,1178,305,37,BK63,Crown Heights South,Teneika Benn,Principal,TBenn@schools.nyc.gov,,,19,19,COMMUNITY SCHOOL DISTRICT 19,TAMRA COLLINS,TCollins@schools.nyc.gov,K819,KFSN,KR06,-73.875152,40.680655,
19K953,K953,The East New York Arts and Civics High School,331900011953,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12,SE",Jul  1 2020,Open,K166,800 VAN SICLEN AVE,BROOKLYN,NY,11207,3043490050,110400,305,42,BK82,East New York,MONIQUE ALLEN DAVY,Principal,MDavy6@schools.nyc.gov,,,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.885704,40.659934,
19K965,K965,Bard High School Early College Brooklyn,331900011965,DOE,General Academic,High school,"09,11,SE","09,10,11,12,SE",Jul  1 2024,Open,K292,301 VERMONT STREET,BROOKLYN,NY,11207,3037400001,114400,305,42,BK85,East New York (Pennsylvania Ave),David Allen,Principal,DAllen6@schools.nyc.gov,,,19,19,HS Network 05 Superintendent Office,"ROSS, JANICE",JRoss11@schools.nyc.gov,HS05,KFSN,KR01,-73.893319,40.671601,
20K030,K030,P.S./I.S. 30 Mary White Ovington,332000010030,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Sep 11 1997,Open,K331,7002 4 Avenue,Brooklyn,NY,11209,3058910048,6800,310,43,BK31,Bay Ridge,Carol Heeraman,Principal,CHeeraman@schools.nyc.gov,718-491-8440,718-491-8445,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.02395,40.633598,
20K048,K048,P.S. 048 Mapleton,332000010048,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",Jul  1 1915,Open,K048,6015 18 AVENUE,BROOKLYN,NY,11204,3055190001,24400,312,44,BK88,Borough Park,Colleen Hogan,Principal,CHogan3@schools.nyc.gov,718-232-3873,718-232-3451,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.987165,40.621481,
20K062,K062,J.H.S. 062 Ditmas,332000010062,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1957,Open,K062,700 Cortelyou Road,Brooklyn,NY,11218,3053910001,49000,312,40,BK41,Kensington-Ocean Parkway,Marielen Ciprianosantiag,Principal,MCipria2@schools.nyc.gov,718-941-5450,718-693-7433,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.971153,40.638087,
20K069,K069,P.S. 69 Vincent D. Grippo School,332000010069,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2002,Open,K069,6302 9TH AVENUE,BROOKLYN,NY,11220,3057350032,12000,310,38,BK34,Sunset Park East,JAYNEMARIE CAPETANAKIS,Principal,JCapeta2@schools.nyc.gov,718-630-3899,718-630-3894,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.009752,40.632392,
20K102,K102,P.S. 102 The Bayview,332000010102,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1900,Open,K102,211 72 STREET,BROOKLYN,NY,11209,3058900001,6800,310,43,BK31,Bay Ridge,Cornelia Sichenze,Principal,CSichen@schools.nyc.gov,718-748-7404,718-836-9265,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.028758,40.634318,
20K104,K104,P.S./I.S. 104 The Fort Hamilton School,332000010104,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1907,Open,K104,9115 5 AVENUE,BROOKLYN,NY,11209,3060880001,16000,310,43,BK31,Bay Ridge,Suzanne Gordon,I.A. Principal,SGordon7@schools.nyc.gov,718-836-4630,718-836-9412,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.028492,40.618077,
20K105,K105,P.S. 105 The Blythebourne,332000010105,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1926,Open,K105,1031 59 STREET,BROOKLYN,NY,11219,3057020001,21400,312,38,BK88,Borough Park,Shirley Chen,Principal,SChen4@schools.nyc.gov,718-438-3230,718-853-9633,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.003635,40.63332,
20K112,K112,P.S. 112 Lefferts Park,332000010112,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1905,Open,K112,7115 15 AVENUE,BROOKLYN,NY,11228,3061800001,19000,311,43,BK28,Bensonhurst West,Jennifer Potter,Principal,JPotter3@schools.nyc.gov,718-232-0685,718-232-3609,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.000565,40.619417,
20K127,K127,P.S. 127 McKinley Park,332000010127,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1900,Open,K127,7805 7 Avenue,Brooklyn,NY,11228,3059730001,20600,310,43,BK30,Dyker Heights,Agatha Alicandro,Principal,AAlicandro@schools.nyc.gov,718-833-2323,718-836-9427,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.018429,40.623687,
20K160,K160,P.S. 160 William T. Sampson,332000010160,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1909,Open,K160,5105 Fort Hamilton Parkway,BROOKLYN,NY,11219,3056530021,22000,312,44,BK88,Borough Park,Christopher Gullo,Principal,cgullo2@schools.nyc.gov,718-438-0337,718-871-7920,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.999045,40.636932,
20K163,K163,P.S. 163 Bath Beach,332000010163,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",Jul  1 1909,Open,K807,109 Bay 14 Street,Brooklyn,NY,11214,3063990040,18000,311,43,BK27,Bath Beach,Jared Shapiro,Principal,JShapir14@schools.nyc.gov,718-236-9003,718-382-3110,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.007469,40.606739,
20K164,K164,P.S. 164 Caesar Rodney,332000010164,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1910,Open,K164,4211 14 AVENUE,BROOKLYN,NY,11219,3056000001,23200,312,44,BK88,Borough Park,Erica Steinberg,Principal,ESteinberg@schools.nyc.gov,718-854-4100,718-853-9306,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.985739,40.637101,
20K170,K170,Ralph A. Fabrizio School,332000010170,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1915,Open,K170,619 72 Street,Brooklyn,NY,11209,3058990001,13400,310,43,BK31,Bay Ridge,ZHEN WU,Principal,ZWu@schools.nyc.gov,718-491-8400,718-491-8405,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.018719,40.630373,
20K176,K176,P.S. 176 Ovington,332000010176,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1914,Open,K176,1225 69 STREET,BROOKLYN,NY,11219,3057740001,19600,310,43,BK30,Dyker Heights,ELIZABETH CULKIN,Principal,ECulkin@schools.nyc.gov,718-236-7755,718-331-9188,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.005205,40.624835,
20K179,K179,P.S. 179 Kensington,332000010179,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1915,Open,K179,202 AVENUE C,BROOKLYN,NY,11218,3053710001,48800,312,39,BK41,Kensington-Ocean Parkway,BERNEL CONNELLY THOMAS,Principal,BConnel@schools.nyc.gov,718-438-4010,718-871-7484,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.97726,40.640127,
20K180,K180,The SEEALL Academy,332000010180,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul  1 1925,Open,K180,5601 16 AVENUE,BROOKLYN,NY,11204,3054920001,47000,312,44,BK88,Borough Park,Angelo Sacco,Principal,ASacco@schools.nyc.gov,718-851-8070,718-853-9308,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.98925,40.626454,
20K185,K185,P.S. 185 Walter Kassenbrock,332000010185,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1921,Open,K185,8601 RIDGE BOULEVARD,BROOKLYN,NY,11209,3060430001,6000,310,43,BK31,Bay Ridge,Rena Goudelias,Principal,RGoudel@schools.nyc.gov,718-745-6610,718-836-9631,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.033429,40.623598,
20K186,K186,P.S. 186 Dr. Irving A Gladstone,332000010186,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1923,Open,K186,7601 19 AVENUE,BROOKLYN,NY,11214,3062390001,27400,311,47,BK28,Bensonhurst West,BAYAN CADOTTE,Principal,BCadotte@schools.nyc.gov,718-236-7071,718-331-9181,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.994258,40.610917,
20K187,K187,The Christa McAuliffe School\I.S. 187,332000010187,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Apr 12 1994,Open,K486,1171 65 STREET,BROOKLYN,NY,11219,3057450029,21200,310,38,BK30,Dyker Heights,Wilhelmina Sadiki,Principal,wsadiki@schools.nyc.gov,718-236-3394,718-236-3638,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.003883,40.627929,
20K192,K192,P.S. 192 - The Magnet School for Math and Science,332000010192,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul  1 1924,Open,K192,4715 18 AVENUE,BROOKLYN,NY,11204,3054450001,47600,312,44,BK88,Borough Park,Colby Muscarelle,Principal,CMuscarelle@schools.nyc.gov,718-633-3061,718-871-8721,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.97954,40.6288,
20K200,K200,P.S. 200 Benson School,332000010200,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1929,Open,K200,1940 BENSON AVENUE,BROOKLYN,NY,11214,3064070008,28200,311,43,BK27,Bath Beach,Danielle Nola,Principal,DNola@schools.nyc.gov,718-236-5466,718-232-3428,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.001915,40.602809,
20K201,K201,The Madeleine Brennan School,332000010201,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1925,Open,K201,8010 12 AVENUE,BROOKLYN,NY,11228,3062780022,16600,310,43,BK30,Dyker Heights,Robert Ciulla,Principal,RCiulla@schools.nyc.gov,718-833-9363,718-836-1786,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.013749,40.619043,
20K204,K204,P.S. 204 Vince Lombardi,332000010204,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1929,Open,K204,8101 15 AVENUE,BROOKLYN,NY,11228,3062940001,18400,311,43,BK28,Bensonhurst West,Roseann Sainato,Principal,RSainato@schools.nyc.gov,718-236-2906,718-232-9265,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.006137,40.613535,
20K205,K205,P.S. 205 Clarion,332000010205,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1925,Open,K205,6701 20 AVENUE,BROOKLYN,NY,11204,3055710001,25600,311,47,BK28,Bensonhurst West,FEIGA MANDEL,Principal,FMandel3@schools.nyc.gov,718-236-2380,718-331-7299,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.986792,40.614737,
20K220,K220,J.H.S. 220 John J. Pershing,332000010220,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1925,Open,K220,4812 9TH AVENUE,BROOKLYN,NY,11220,3007780023,10800,312,38,BK34,Sunset Park East,SHELDON DEMPSTER,Principal,SDempster@schools.nyc.gov,718-633-8200,718-871-7466,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.00125,40.640997,
20K223,K223,J.H.S. 223 The Montauk,332000010223,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1930,Open,K223,4200 16 Avenue,Brooklyn,NY,11204,3053620021,23000,312,44,BK88,Borough Park,ANDREW FRANK,Principal,AFrank2@schools.nyc.gov,718-438-0155,718-871-7477,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.982424,40.6351,
20K227,K227,J.H.S. 227 Edward B. Shallow,332000010227,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1930,Open,K227,6500 16 AVENUE,BROOKLYN,NY,11204,3055510018,25000,311,38,BK28,Bensonhurst West,Kathleen Mui,I.A. Principal,KMui@schools.nyc.gov,718-256-8218,718-234-6204,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.995961,40.622102,
20K229,K229,P.S. 229 Dyker,332000010229,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1932,Open,K229,1400 BENSON AVENUE,BROOKLYN,NY,11228,3063910024,17000,311,43,BK27,Bath Beach,William Kirk,Principal,WKirk@schools.nyc.gov,718-236-5447,718-331-8173,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.013585,40.610331,
20K247,K247,P.S. 247 Brooklyn,332000010247,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1937,Open,K247,7000 21 AVENUE,BROOKLYN,NY,11204,3061740036,25800,311,47,BK28,Bensonhurst West,Jessica McKenna,Principal,JMcKenna4@schools.nyc.gov,718-236-4205,718-331-8563,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-73.987195,40.612247,
20K259,K259,J.H.S. 259 William McKinley,332000010259,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1939,Open,K259,7305 Ft Hamilton Parkway,Brooklyn,NY,11228,3059230001,20600,310,43,BK30,Dyker Heights,JANICE GEARY,Principal,JGeary@schools.nyc.gov,718-833-1000,718-833-3419,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.014633,40.626089,
20K264,K264,P.S. 264 Bay Ridge Elementary School For The Arts,332000010264,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2010,Open,K264,371 89th Street,BROOKLYN,NY,11209,3060620141,6000,310,43,BK31,Bay Ridge,MARISA BOLOGNINO,Principal,MBologn@schools.nyc.gov,718-630-1650,718-630-1655,20,20,COMMUNITY SCHOOL DISTRICT 20,"PRETTO, DAVID",DPretto@schools.nyc.gov,K820,KFSS,KU04,-74.029444,40.621025,
